ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense
NVRI,2019-12-31,quarterly,831329000.0,18857000.0,775498000.0,57259000.0,774070000.0,12268000.0
NVRI,2020-03-31,quarterly,845179000.0,19999000.0,789619000.0,66488000.0,778691000.0,11966000.0
NVRI,2020-06-30,quarterly,1347152000.0,33278000.0,1242321000.0,81784000.0,1265368000.0,14953000.0
NVRI,2020-09-30,quarterly,1353966000.0,39576000.0,1246395000.0,83859000.0,1270107000.0,15794000.0
NVRI,2020-12-31,quarterly,1382458000.0,44143000.0,1271189000.0,76454000.0,1306004000.0,16293000.0
NVRI,2021-03-31,quarterly,1433768000.0,35414000.0,1334325000.0,79308000.0,1354460000.0,15391000.0
NVRI,2021-06-30,quarterly,1435844000.0,39772000.0,1327588000.0,77870000.0,1357974000.0,14781000.0
NVRI,2021-09-30,quarterly,1453849000.0,48185000.0,1333574000.0,75578000.0,1378271000.0,14869000.0
NVRI,2021-12-31,quarterly,1477581000.0,43564000.0,1359446000.0,82908000.0,1394673000.0,14720000.0
NVRI,2022-03-31,quarterly,1541673000.0,49726000.0,1422384000.0,85216000.0,1456457000.0,14933000.0
NVRI,2022-06-30,quarterly,1426182000.0,46221000.0,1302857000.0,96782000.0,1329400000.0,16351000.0
NVRI,2022-09-30,quarterly,1444458000.0,52236000.0,1314918000.0,81740000.0,1362718000.0,18916000.0
NVRI,2022-12-31,quarterly,1457507000.0,45266000.0,1336995000.0,81332000.0,1376175000.0,22572000.0
NVRI,2023-03-31,quarterly,1461846000.0,41491000.0,1346206000.0,91759000.0,1370087000.0,25243000.0
NVRI,2023-06-30,quarterly,1500265000.0,44588000.0,1382140000.0,89366000.0,1410899000.0,27026000.0
NVRI,2023-09-30,quarterly,1529163000.0,54430000.0,1400428000.0,95592000.0,1433571000.0,28377000.0
NVRI,2023-12-31,quarterly,1536117000.0,59204000.0,1401437000.0,124614000.0,1411503000.0,31874000.0
NVRI,2024-03-31,quarterly,1567875000.0,47841000.0,1444883000.0,103876000.0,1463999000.0,29004000.0
NVRI,2024-06-30,quarterly,1545883000.0,53704000.0,1417776000.0,107506000.0,1438377000.0,28805000.0
NVRI,2024-09-30,quarterly,1561535000.0,59690000.0,1431868000.0,110243000.0,1451292000.0,29679000.0
NVRI,2024-12-31,quarterly,1575966000.0,97250000.0,1410718000.0,88359000.0,1487607000.0,30325000.0
NVRI,2025-03-31,quarterly,1577892000.0,56807000.0,1442196000.0,102471000.0,1475421000.0,29186000.0
NVRI,2025-06-30,quarterly,1644891000.0,65555000.0,1482138000.0,97796000.0,1547095000.0,27600000.0
NVRI,2025-09-30,quarterly,1667217000.0,70414000.0,1500042000.0,115357000.0,1551860000.0,28353000.0
NVRI,2025-12-31,quarterly,1807058000.0,67441000.0,1530309000.0,103671000.0,1703387000.0,28435000.0
