ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense
CNMD,2024-06-30,quarterly,965890000.0,716000.0,965174000.0,28869000.0,937021000.0,9593000.0
CNMD,2024-09-30,quarterly,940811000.0,717000.0,940094000.0,38467000.0,902344000.0,9252000.0
CNMD,2024-12-31,quarterly,905781000.0,715000.0,905066000.0,24459000.0,881322000.0,8857000.0
CNMD,2025-03-31,quarterly,892157000.0,714000.0,891443000.0,35485000.0,856672000.0,8286000.0
CNMD,2025-06-30,quarterly,881825000.0,714000.0,881111000.0,33935000.0,847890000.0,7824000.0
CNMD,2025-09-30,quarterly,853753000.0,746000.0,853007000.0,38929000.0,814824000.0,7606000.0
CNMD,2025-12-31,quarterly,834942000.0,712000.0,834230000.0,40817000.0,794125000.0,7371000.0
ETD,2018-03-31,quarterly,1705000.0,586000.0,,44977000.0,-43272000.0,70000.0
ETD,2018-06-30,quarterly,1680000.0,1168000.0,,22363000.0,-20683000.0,53000.0
ETD,2018-09-30,quarterly,1479000.0,552000.0,,39590000.0,-38111000.0,53000.0
ETD,2018-12-31,quarterly,1334000.0,538000.0,,38763000.0,-37429000.0,81000.0
ETD,2019-03-31,quarterly,9202000.0,544000.0,,25742000.0,-16540000.0,62000.0
ETD,2019-06-30,quarterly,1066000.0,550000.0,,20824000.0,-19758000.0,150000.0
ETD,2019-09-30,quarterly,149897000.0,31244000.0,,45876000.0,104021000.0,19000.0
ETD,2019-12-31,quarterly,151541000.0,33406000.0,,28306000.0,123235000.0,51000.0
ETD,2020-03-31,quarterly,246520000.0,34005000.0,,116868000.0,129652000.0,85000.0
ETD,2020-06-30,quarterly,180062000.0,27830000.0,50000000.0,72276000.0,107786000.0,750000.0
ETD,2020-09-30,quarterly,126860000.0,29706000.0,,61973000.0,64887000.0,440000.0
ETD,2020-12-31,quarterly,127541000.0,31838000.0,,80035000.0,47506000.0,47000.0
ETD,2021-03-31,quarterly,132004000.0,34537000.0,,108956000.0,23048000.0,51000.0
ETD,2021-06-30,quarterly,126094000.0,27395000.0,0.0,104596000.0,21498000.0,48000.0
ETD,2021-09-30,quarterly,118560000.0,27824000.0,,93665000.0,24895000.0,48000.0
ETD,2021-12-31,quarterly,119582000.0,27019000.0,,105207000.0,14375000.0,74000.0
ETD,2022-03-31,quarterly,117426000.0,26269000.0,,104570000.0,22381000.0,61000.0
ETD,2022-06-30,quarterly,116325000.0,26240000.0,,121118000.0,6406000.0,54000.0
ETD,2022-09-30,quarterly,114283000.0,25507000.0,,142444000.0,21405000.0,55000.0
ETD,2022-12-31,quarterly,118351000.0,24645000.0,,140422000.0,32959000.0,50000.0
ETD,2023-03-31,quarterly,132394000.0,25763000.0,,156202000.0,71363000.0,52000.0
ETD,2023-06-30,quarterly,130346000.0,26423000.0,,172707000.0,68216000.0,56000.0
ETD,2023-09-30,quarterly,131632000.0,26797000.0,,163172000.0,74744000.0,61000.0
ETD,2023-12-31,quarterly,128315000.0,26803000.0,,152730000.0,73264000.0,52000.0
ETD,2024-03-31,quarterly,129479000.0,27532000.0,,146218000.0,65617000.0,64000.0
ETD,2024-06-30,quarterly,129278000.0,27723000.0,,161029000.0,59568000.0,68000.0
ETD,2024-09-30,quarterly,126322000.0,27854000.0,,135964000.0,67088000.0,60000.0
ETD,2024-12-31,quarterly,124760000.0,27890000.0,,139124000.0,67685000.0,63000.0
ETD,2025-03-31,quarterly,122858000.0,27794000.0,,172933000.0,57127000.0,60000.0
ETD,2025-06-30,quarterly,124356000.0,27774000.0,,136133000.0,48178000.0,60000.0
ETD,2025-09-30,quarterly,125367000.0,26873000.0,,123633000.0,51719000.0,59000.0
ETD,2025-12-31,quarterly,215898000.0,26396000.0,,139341000.0,151624000.0,60000.0
HOPE,2018-03-31,quarterly,964683000.0,863566000.0,101117000.0,2311668000.0,-511236000.0,30342000.0
HOPE,2018-06-30,quarterly,1131368000.0,837862000.0,293506000.0,2301470000.0,-172858000.0,37091000.0
HOPE,2018-09-30,quarterly,1132885000.0,837896000.0,294989000.0,2376960000.0,-227721000.0,44679000.0
HOPE,2018-12-31,quarterly,1120033000.0,823561000.0,296472000.0,2305871000.0,658146000.0,50133000.0
HOPE,2019-03-31,quarterly,1019851000.0,721896000.0,297955000.0,2431227000.0,405071000.0,53522000.0
HOPE,2019-06-30,quarterly,1055668000.0,1696000.0,299454000.0,2467330000.0,415241000.0,56245000.0
HOPE,2019-09-30,quarterly,988464000.0,1125000.0,300966000.0,2352065000.0,408721000.0,56159000.0
HOPE,2019-12-31,quarterly,928610000.0,626117000.0,927493000.0,2414554000.0,228926000.0,52265000.0
HOPE,2020-03-31,quarterly,1037861000.0,1951000.0,304034000.0,2549897000.0,206666000.0,47577000.0
HOPE,2020-06-30,quarterly,863261000.0,488000.0,305589000.0,3387791000.0,-636926000.0,35247000.0
HOPE,2020-09-30,quarterly,561957000.0,880000.0,307159000.0,2720469000.0,-97521000.0,27583000.0
HOPE,2020-12-31,quarterly,610773000.0,1184000.0,308743000.0,2664832000.0,231552000.0,20973000.0
HOPE,2021-03-31,quarterly,768548000.0,754000.0,319973000.0,2636353000.0,365939000.0,15714000.0
HOPE,2021-06-30,quarterly,572678000.0,107277000.0,520501000.0,3129395000.0,-282547000.0,13627000.0
HOPE,2021-09-30,quarterly,576126000.0,103694000.0,521031000.0,3296841000.0,-63566000.0,12570000.0
HOPE,2021-12-31,quarterly,635446000.0,313883000.0,621563000.0,2982541000.0,305297000.0,11851000.0
HOPE,2022-03-31,quarterly,1104195000.0,782099000.0,1094096000.0,2772859000.0,813723000.0,11696000.0
HOPE,2022-06-30,quarterly,903492000.0,580861000.0,895631000.0,197062000.0,698569000.0,16286000.0
HOPE,2022-09-30,quarterly,1399009000.0,1075838000.0,323171000.0,2328652000.0,1063835000.0,35996000.0
HOPE,2022-12-31,quarterly,1247801000.0,880014000.0,1188713000.0,2479640000.0,740290000.0,73716000.0
HOPE,2023-03-31,quarterly,2454938000.0,2141405000.0,2443533000.0,2212637000.0,230896000.0,102799000.0
HOPE,2023-06-30,quarterly,2375498000.0,2267866000.0,2367632000.0,2302339000.0,65293000.0,136495000.0
HOPE,2023-09-30,quarterly,1959548000.0,1799698000.0,1903675000.0,4494551000.0,-540775000.0,140415000.0
HOPE,2023-12-31,quarterly,1956665000.0,1798669000.0,1903995000.0,4074026000.0,27698000.0,143308000.0
HOPE,2024-03-31,quarterly,953975000.0,807254000.0,904226000.0,3201685000.0,-231321000.0,144627000.0
