ticker,period_end,fiscal_year,frequency,total_debt,short_term_debt,long_term_debt,capital_lease_obligations,cash_and_equivalents,net_debt,total_assets,total_liab,total_equity,current_assets,current_liab,working_capital,revenue,ebit,ebitda,operating_income,net_income,dep_amort,interest_expense,cfo,capex,fcf,dividends_paid,net_borrowings,stock_buybacks,avg_debt,interest_coverage_ebit,interest_coverage_ebitda,net_debt_to_ebitda,debt_to_equity,debt_to_assets,cash_to_st_debt,fcf_to_debt,fcf_minus_interest,implied_cost_of_debt
KN,2022-12-31,2022,annual,64500000.0,10900000.0,45000000.0,19500000.0,48200000.0,16300000.0,1183900000.0,191000000.0,992900000.0,362400000.0,99100000.0,263300000.0,478800000.0,91600000.0,145500000.0,90800000.0,-430100000.0,53900000.0,4300000.0,86300000.0,-32100000.0,54200000.0,7500000.0,-25000000.0,-44000000.0,83450000.0,21.302325581395348,33.83720930232558,0.11202749140893471,0.0649612246953369,0.054480952783174254,4.422018348623853,0.8403100775193798,49900000.0,0.05152786099460755
KN,2023-12-31,2023,annual,286700000.0,53800000.0,224100000.0,15500000.0,87300000.0,199400000.0,1462800000.0,428700000.0,1034099999.0,428800000.0,164600000.0,264200000.0,456800000.0,44700000.0,70900000.0,49400000.0,72400000.0,26200000.0,7400000.0,122700000.0,-17200000.0,105500000.0,220600000.0,112500000.0,-47500000.0,175600000.0,6.04054054054054,9.58108108108108,2.8124118476727786,0.2772459145897359,0.19599398414000546,1.6226765799256506,0.36798046738751305,98100000.0,0.04214123006833713
KN,2024-12-31,2024,annual,213000000.0,72800000.0,134000000.0,10500000.0,130100000.0,82900000.0,1118200000.0,362200000.0,756000000.0,361400000.0,197600000.0,163800000.0,553500000.0,54800000.0,92400000.0,56700000.0,-239500000.0,37600000.0,20100000.0,130100000.0,-13600000.0,116500000.0,,-77500000.0,-53700000.0,249850000.0,2.72636815920398,4.597014925373134,0.8971861471861472,0.28174603174603174,0.19048470756573063,1.7870879120879122,0.5469483568075117,96400000.0,0.08044826896137683
KN,2025-12-31,2025,annual,150300000.0,4099999.0,114000000.0,21800000.0,54200000.0,96100000.0,1051099999.0,275300000.0,775800000.0,291400000.0,105900000.0,185500000.0,593200000.0,73300000.0,109600000.0,77700000.0,44200000.0,36300000.0,9300000.0,114000000.0,-32100000.0,81900000.0,6200000.0,-93200000.0,-65000000.0,181650000.0,7.881720430107527,11.78494623655914,0.8768248175182481,0.1937354988399072,0.1429930550309134,13.219515419394005,0.5449101796407185,72600000.0,0.05119735755573906
KNTK,2018-12-31,2018,annual,,,,,449935000.0,-449935000.0,1857319000.0,130533000.0,-213714000.0,468030000.0,98521000.0,369509000.0,571372000.0,-25925000.0,91021000.0,-26401000.0,-108980000.0,116946000.0,83055000.0,-47602000.0,-167267000.0,-214869000.0,289278000.0,373006000.0,628154000.0,,-0.31214255613749925,1.095912347239781,-4.943199920897375,,,,,-297924000.0,
KNTK,2019-12-31,2019,annual,409387000.0,12358000.0,396000000.0,2591000.0,5983000.0,403404000.0,1501904000.0,598380000.0,-353075000.0,31737000.0,33692000.0,-1955000.0,378744000.0,-6537000.0,196127000.0,-12075000.0,-144429000.0,202664000.0,133535000.0,44658000.0,-356963000.0,-312305000.0,289278000.0,373006000.0,533180000.0,,-0.04895345789493391,1.468731044295503,2.0568509180276044,,0.2725786734704748,0.4841398284512057,-0.762860081048006,-445840000.0,
KNTK,2020-12-31,2020,annual,2454525000.0,83110000.0,624000000.0,0.0,19591000.0,2434934000.0,3603575000.0,2561910000.0,1041665000.0,118423000.0,166999000.0,12786000.0,410176000.0,-1031222000.0,-807459000.0,-1020473000.0,-1155789000.0,223763000.0,2190000.0,102096000.0,-199054000.0,-96958000.0,23124000.0,216211000.0,0.0,1431956000.0,-470.8776255707763,-368.7027397260274,,2.3563477701564324,0.6811360940177462,0.23572373962218746,-0.039501736588545645,-99148000.0,0.0015293766009570127
KNTK,2021-12-31,2021,annual,2369367000.0,86056000.0,657000000.0,61665000.0,18729000.0,2350638000.0,3553206000.0,2546358000.0,10000.0,217519000.0,240925000.0,-23406000.0,662044000.0,107343000.0,350901000.0,53491000.0,1482000.0,243558000.0,103996000.0,235569000.0,-82712000.0,152857000.0,51189000.0,-97359000.0,68689000.0,2411946000.0,1.0321839301511597,3.374177852994346,6.698863782092385,236936.7,0.6668251151213862,0.21763735242167892,0.0645138553883801,48861000.0,0.04311705154261331
KNTK,2022-12-31,2022,annual,3397343000.0,22810000.0,3368510000.0,28833000.0,6394000.0,3390949000.0,5919711000.0,3647077000.0,-839775000.0,241867000.0,227828000.0,14039000.0,1213490000.0,393020000.0,653365000.0,150489000.0,135518000.0,260345000.0,149252000.0,613006000.0,-221579000.0,391427000.0,41148000.0,354861000.0,-183297000.0,2883355000.0,2.633264545868732,4.377596280116849,5.189976506240769,,0.5739035233307842,0.2803156510302499,0.11521562585820742,242175000.0,0.05176331044911223
KNTK,2023-12-31,2023,annual,3601361000.0,29203000.0,3562809000.0,38552000.0,4510000.0,3596851000.0,6496873000.0,3869889000.0,-530823000.0,257299000.0,250144000.0,7155000.0,1256412000.0,353204000.0,634190000.0,159255000.0,386452000.0,280986000.0,199660000.0,584480000.0,-329554000.0,254926000.0,81352000.0,199000000.0,-5757000.0,3499352000.0,1.7690273464890314,3.1763497946509065,5.671566880587837,,0.5543222100847592,0.15443618806287027,0.07078601673089702,55266000.0,0.057056277848013
KNTK,2024-12-31,2024,annual,3534387000.0,158901000.0,3363996000.0,30191000.0,3606000.0,3530781000.0,6814937000.0,3835871000.0,-2976596000.0,294759000.0,418554000.0,-123795000.0,1482929000.0,477065000.0,801262000.0,179233000.0,244233000.0,324197000.0,209797000.0,637346000.0,-275873000.0,361473000.0,175208000.0,-63800000.0,0.0,3567874000.0,2.2739362335972393,3.8192252510760403,4.406524956880521,,0.5186235764175076,0.022693375120357958,0.10227318061095177,151676000.0,0.058801684140191046
KNTK,2025-12-31,2025,annual,3865567000.0,208814000.0,3627720000.0,72647000.0,3951000.0,3861616000.0,7271014000.0,4340632000.0,-565380000.0,302036000.0,440501000.0,-138465000.0,1764389000.0,810027000.0,1192672000.0,164927000.0,178260000.0,382645000.0,233371000.0,604120000.0,-529671000.0,74449000.0,500052000.0,286800000.0,-176005000.0,3699977000.0,3.4709839697306006,5.110626427448141,3.2377854095677603,,0.531640703758788,0.018921145133946958,0.01925952906779264,-158922000.0,0.06307363532259795
KOP,2018-12-31,2018,annual,990400000.0,11600000.0,978800000.0,,40600000.0,949800000.0,1479900000.0,1412900000.0,56200000.0,540300000.0,298700000.0,241600000.0,1710200000.0,111100000.0,161900000.0,110400000.0,23400000.0,50800000.0,56300000.0,78300000.0,-109700000.0,-31400000.0,334900000.0,311700000.0,-31800000.0,,1.9733570159857905,2.875666074600355,5.866584311303273,17.622775800711743,0.669234407730252,3.5,-0.031704361873990304,-87700000.0,
KOP,2019-12-31,2019,annual,1014700000.0,32200000.0,891000000.0,114700000.0,32300000.0,982400000.0,1564600000.0,1405900000.0,147300000.0,519500000.0,296200000.0,223300000.0,1637000000.0,131000000.0,186100000.0,125000000.0,66599999.0,55100000.0,61700000.0,115300000.0,-37200000.0,78100000.0,4200000.0,-91800000.0,-900000.0,1002550000.0,2.1231766612641816,3.0162074554294978,5.278882321332617,6.888662593346911,0.6485363671225872,1.0031055900621118,0.0769685621365921,16400000.0,0.06154306518378136
KOP,2020-12-31,2020,annual,878400000.0,31300000.0,765800000.0,102500000.0,38500000.0,839900000.0,1598600000.0,1252600000.0,341700000.0,564500000.0,292100000.0,272400000.0,1669100000.0,163200000.0,217300000.0,156700000.0,122000000.0,54100000.0,48900000.0,127800000.0,-69800000.0,58000000.0,4200000.0,-128200000.0,-1600000.0,946550000.0,3.3374233128834354,4.443762781186094,3.865163368614818,2.5706760316066726,0.5494807956962342,1.2300319488817892,0.06602914389799636,9100000.0,0.05166129628651418
KOP,2021-12-31,2021,annual,875100000.0,23300000.0,781500000.0,91600000.0,45500000.0,829600000.0,1661900000.0,1251100000.0,406600000.0,628100000.0,285700000.0,342400000.0,1678600000.0,127500000.0,185200000.0,156500000.0,85200000.0,57700000.0,40500000.0,103000000.0,-125000000.0,-22000000.0,1100000.0,5100000.0,-11500000.0,876750000.0,3.1481481481481484,4.57283950617284,4.479481641468682,2.152238071815052,0.5265659786990794,1.9527896995708154,-0.02513998400182836,-62500000.0,0.046193327630453376
KOP,2022-12-31,2022,annual,904500000.0,20500000.0,817700000.0,86800000.0,33300000.0,871200000.0,1711400000.0,1308400000.0,399400000.0,636800000.0,324000000.0,312800000.0,1980500000.0,135200000.0,191300000.0,137700000.0,63400000.0,56100000.0,44800000.0,102300000.0,-105300000.0,-3000000.0,4200000.0,36300000.0,-23600000.0,889800000.0,3.017857142857143,4.270089285714286,4.554103502352326,2.2646469704556833,0.528514666355031,1.6243902439024391,-0.003316749585406302,-47800000.0,0.05034839289728029
KOP,2023-12-31,2023,annual,930700000.0,27900000.0,835400000.0,90300000.0,66500000.0,864200000.0,1835500000.0,1332500000.0,498900000.0,699000000.0,325900000.0,373100000.0,2154200000.0,193400000.0,250400000.0,195200000.0,89200000.0,57000000.0,71000000.0,146100000.0,-120500000.0,25600000.0,5000000.0,23100000.0,-20100000.0,917600000.0,2.723943661971831,3.526760563380282,3.4512779552715656,1.8655041090398878,0.5070552982838463,2.3835125448028673,0.027506178145481897,-45400000.0,0.07737576285963382
KOP,2024-12-31,2024,annual,1021900000.0,31600000.0,925900000.0,91100000.0,43900000.0,978000000.0,1890200000.0,1401200000.0,488700000.0,680600000.0,325800000.0,354800000.0,2092100000.0,180200000.0,243300000.0,148200000.0,52400000.0,63100000.0,76200000.0,119400000.0,-77400000.0,42000000.0,5900000.0,88700000.0,-50800000.0,976300000.0,2.3648293963254594,3.1929133858267718,4.019728729963009,2.0910579087374668,0.5406306210982965,1.389240506329114,0.041099911928760155,-34200000.0,0.07804977978080509
KOP,2025-12-31,2025,annual,1022500000.0,32100000.0,914300000.0,103300000.0,38000000.0,984500000.0,1886800000.0,1312500000.0,574000000.0,668700000.0,227100000.0,441600000.0,1879300000.0,147299999.0,220899999.0,238400000.0,56000000.0,73600000.0,66099999.0,122500000.0,-55000000.0,67500000.0,6400000.0,-12700000.0,-38200000.0,1022200000.0,2.2284417735013884,3.3419062381528932,4.456767788396414,1.7813588850174216,0.5419228323086708,1.1838006230529594,0.06601466992665037,1400001.0,0.06466444824887498
KRYS,2018-12-31,2018,annual,,,,,111761000.0,-103670000.0,116116000.0,2890000.0,113226000.0,112650000.0,2596000.0,110054000.0,1027000.0,-10889000.0,-10748000.0,-11916000.0,-10889000.0,141000.0,1027000.0,-9445000.0,-2234000.0,-11679000.0,,,73847000.0,,-10.602726387536514,-10.465433300876338,,,,,,-12706000.0,
